CONTROL,REASON_NOTAVAIL,OWN,LASTRENT,VAC_LENGTH,ASKINGRENT,I_ASKINGRENT,FW,FW1,FW2,FW3,FW4,FW5,FW6,FW7,FW8,FW9,FW10,FW11,FW12,FW13,FW14,FW15,FW16,FW17,FW18,FW19,FW20,FW21,FW22,FW23,FW24,FW25,FW26,FW27,FW28,FW29,FW30,FW31,FW32,FW33,FW34,FW35,FW36,FW37,FW38,FW39,FW40,FW41,FW42,FW43,FW44,FW45,FW46,FW47,FW48,FW49,FW50,FW51,FW52,FW53,FW54,FW55,FW56,FW57,FW58,FW59,FW60,FW61,FW62,FW63,FW64,FW65,FW66,FW67,FW68,FW69,FW70,FW71,FW72,FW73,FW74,FW75,FW76,FW77,FW78,FW79,FW80
12153030,-2,2,-1,4,2,0,422.13089278,422.13089278,126.41398997,705.01121764,430.01472616,422.66067286,124.22057756,426.39832567,715.18366799,123.34078266,427.79639596,704.72204259,434.79319587,124.27361701,418.60649668,413.85972846,421.80268809,724.7790893,123.71081253,719.23783805,411.01207101,122.12249607,729.78842567,123.17125246,423.82889055,416.71086058,426.83422268,422.89681112,427.28521502,736.99160372,123.29817633,414.43220467,720.04130944,414.5400517,427.95816818,424.27033498,124.34380189,416.96571874,721.35531374,418.61352126,430.58803148,121.44896534,724.15795888,123.89669224,715.77213292,123.95052887,732.45761963,122.59758564,733.50474011,123.55483055,417.15478252,427.75719732,717.68425127,421.42450712,126.82254648,416.24905401,416.21338779,415.48675349,716.07626576,418.83387947,127.79354803,722.52575246,422.85210724,438.07747391,419.14850256,420.04399653,428.10205741,122.56666357,697.99774486,124.37402687,414.81500326,694.68754402,128.50378737,721.7295631,412.04418648,425.24156399,420.85311611,127.40307646,413.727942,710.20970719,424.96234191
12153103,5,2,-1,6,-2,0,422.13089278,422.13089278,126.41398997,705.01121764,430.01472616,422.66067286,124.22057756,426.39832567,715.18366799,123.34078266,427.79639596,704.72204259,434.79319587,124.27361701,418.60649668,413.85972846,421.80268809,724.7790893,123.71081253,719.23783805,411.01207101,122.12249607,729.78842567,123.17125246,423.82889055,416.71086058,426.83422268,422.89681112,427.28521502,736.99160372,123.29817633,414.43220467,720.04130944,414.5400517,427.95816818,424.27033498,124.34380189,416.96571874,721.35531374,418.61352126,430.58803148,121.44896534,724.15795888,123.89669224,715.77213292,123.95052887,732.45761963,122.59758564,733.50474011,123.55483055,417.15478252,427.75719732,717.68425127,421.42450712,126.82254648,416.24905401,416.21338779,415.48675349,716.07626576,418.83387947,127.79354803,722.52575246,422.85210724,438.07747391,419.14850256,420.04399653,428.10205741,122.56666357,697.99774486,124.37402687,414.81500326,694.68754402,128.50378737,721.7295631,412.04418648,425.24156399,420.85311611,127.40307646,413.727942,710.20970719,424.96234191
12153124,1,2,1250,4,-2,0,55.881613512,55.881613512,50.378926917,17.199101637,48.203713599,59.259804434,94.998299261,56.71034478,52.004111491,17.569048259,97.17255757,57.614652824,99.140268193,15.228679337,100.74685487,48.35392623,96.586758407,15.170101074,59.521475173,59.852534346,97.726907659,54.347114405,59.371223523,17.184102949,51.653703045,97.961419987,16.100836331,17.084714271,16.382801132,16.270098519,56.439990099,53.397758826,61.602535292,55.202447333,93.72463949,89.332368634,62.157742268,85.079828124,54.743574165,17.032381739,50.193338961,17.448770082,60.446917424,86.5678273,17.379033521,49.330922494,104.85902151,62.729403457,55.62985605,14.603869868,55.769103002,107.68573031,58.539131828,47.737849002,102.69577061,58.90040595,48.416476807,61.096732264,51.754058233,94.500050709,56.828682128,15.592620867,94.865590991,51.451686621,18.595499756,51.907292627,15.990915627,58.186988882,91.832011202,61.665976524,90.535022139,97.680516447,55.207722138,58.705846225,57.07134433,56.071011824,15.16433395,17.391231977,15.81557721,16.713257553,98.585228764
12153137,5,2,279,2,-2,0,187.21263593,187.21263593,179.61498124,195.67764526,294.55890832,187.13021688,56.130265592,185.89498469,180.73074974,194.67890648,287.3082136,210.00981165,52.423385498,311.35708599,190.5530028,188.19397357,175.12631887,209.86876572,183.22427542,50.750619575,324.06611813,57.699703489,188.01710419,316.00848725,54.293321182,329.98914394,171.67201453,200.11090402,187.44103286,55.333993728,172.02301689,331.31122671,183.78790221,53.981094556,336.0981438,185.06889917,178.40483474,56.293014542,182.05239122,315.6659357,56.211969058,190.12607593,307.99024421,185.3963657,56.206801684,184.98906273,189.97793766,185.53439078,305.39382094,56.11758024,313.07403384,193.03132474,54.556063651,318.08099071,56.983138646,179.32787143,199.63309214,175.47868239,197.87364692,191.11998449,295.87933685,54.739434413,175.2530804,341.79238345,173.0375096,193.83226496,188.9560151,50.948209015,188.24026953,333.53637408,200.11635456,171.11471361,52.479662615,339.1643746,53.191818427,324.86265016,55.11343106,332.20648576,54.130131343,322.51850617,54.375662742
12153170,5,-2,-2,6,-2,0,194.09007198,194.09007198,214.34466098,186.2234487,331.38230336,60.052748951,189.45901257,341.65269766,193.21905167,203.56084218,177.89320336,57.89039602,209.11766342,315.23272129,197.73914867,190.61291256,54.750073518,339.49449166,55.222776011,307.90294489,60.432880298,328.44679766,53.709332981,351.91809412,58.627524931,192.22862896,184.80629556,329.02115187,207.40563209,53.917636725,193.77264082,198.14901658,202.18212608,306.31175871,195.28087803,58.716266771,318.33756416,210.97164755,181.23762661,197.35355627,199.48503471,184.83101449,59.217852502,301.41301244,55.250353302,192.13415515,341.65068195,56.008958203,333.2785834,207.87789103,183.14889536,200.52393633,60.17379887,192.22961977,328.97159914,193.68196957,53.146978671,322.96897415,211.33546649,196.99461797,55.871427684,184.59825548,355.28099987,55.262788268,200.89764136,307.32248692,206.84478152,54.253499321,201.28328422,180.01810628,195.91337075,333.52554573,62.088282782,327.94200081,182.92160074,59.060331223,314.66772386,59.208240331,201.10845877,192.13565972,177.49871647
12153177,1,-2,-2,-1,-2,0,427.6887636,427.6887636,425.61836069,124.75613528,442.5720619,731.27046842,414.07316176,128.58462308,724.92050811,428.93987007,432.02178513,124.24849084,431.49680562,710.00819546,127.65974591,422.97028256,719.84641344,443.73014537,123.23082105,430.96403881,434.71930885,415.3783647,731.90497008,123.30712666,731.93500494,433.28991568,126.04943535,719.12730531,125.64095973,433.81953884,428.14811141,418.33901441,426.47832482,440.91765427,691.39872446,125.49290746,449.38524718,738.72112354,413.54989779,415.78215692,436.09911732,124.28763332,447.39294965,705.93463047,436.48802266,421.6526759,124.31461939,742.8098852,121.93844945,728.91078228,127.1424135,724.27492774,122.39029202,741.31243047,128.919464,414.17362105,435.32822142,742.66232874,425.87590092,127.37439594,428.03451488,416.45652996,424.56008358,755.07493186,427.61040174,123.59896932,716.39682957,436.90682168,414.75659272,445.93347832,405.21570541,448.64870965,124.34898085,736.25288092,121.86182116,429.1099795,721.38187418,129.6882042,731.38508975,408.74457271,435.0751733
12153182,4,-2,-2,6,-2,0,446.8685051,446.8685051,129.08949473,803.22739358,126.12703196,445.87213744,783.45113771,128.19167895,745.92352747,477.18326201,426.39727061,463.26245285,130.38202411,422.96400536,780.07120564,467.16119823,123.47789183,812.62479574,452.57248037,405.70625098,141.10015348,447.16171711,845.43052829,123.48162328,447.57467043,766.4535115,432.12970688,137.70137838,451.25118054,444.46770889,427.77023212,781.41091946,124.39730044,798.22915743,454.49759627,125.63207585,795.50608971,133.88211965,426.54201303,467.0729078,446.22241679,462.39623758,451.01091813,749.69032722,132.4736053,431.69082447,741.63649712,450.88387466,437.30523857,458.2390618,126.63669566,466.97205991,775.04049258,434.12307291,447.13723406,130.74558351,838.14137841,122.28423143,845.12136911,130.05448764,716.49469689,130.88766433,744.47521999,140.45272888,409.82671296,453.34839917,797.86106572,447.67436262,133.993423,458.35308035,449.81605981,429.23875487,782.9842401,445.4660707,129.18118677,767.20674115,436.5566414,480.45576443,439.55718944,466.34748807,431.42801098
12153212,-2,2,-1,5,1,1,157.0381274,157.0381274,45.394021827,270.34800895,46.009428862,157.15187669,266.4114943,47.082793646,263.14528075,157.88139348,151.87670799,161.86051195,45.206025094,151.85775736,276.48635405,153.04982218,45.345451645,284.07339764,152.09255345,156.93905972,46.782015537,157.34567764,258.95857546,46.778804235,159.41112779,272.44814732,150.69211713,47.125026563,156.75190275,156.66388116,153.26945671,262.7841578,47.435114166,268.82152821,151.74937327,46.568037925,267.401296,46.009837119,153.03338676,149.35235081,161.55018608,155.9961038,162.92147467,262.84986584,46.983645978,154.26022445,273.71493389,156.8753982,149.89104767,157.27679879,46.499609417,162.69200004,257.79140321,163.81072805,164.56908375,44.608312951,269.18468331,46.327750477,264.37745202,46.704503175,265.16022229,44.305899564,251.74753312,48.706601884,160.03390712,156.21666595,257.04831425,153.11572732,45.73023921,164.04911875,154.40997292,163.02858311,249.77644582,168.88775334,43.578352154,267.55437589,160.50910993,161.94291072,158.92002904,148.96139757,156.99539579
12153267,4,2,-1,6,-2,1,178.27138663,178.27138663,299.61366873,183.08240841,167.70752575,175.71601529,180.73692573,177.01935753,54.148137191,296.00215581,58.08761729,173.61085987,303.12670729,55.402188513,303.25162684,176.13955095,177.28568267,171.66640727,53.326083889,182.05092654,291.48350417,176.36591144,53.163382337,305.2208538,184.22120769,174.74271686,53.52130616,176.81105352,310.18746071,51.029168212,189.43504306,291.97718113,187.18195292,51.720562727,179.20181175,185.54361853,174.25282362,288.83843131,57.493552576,293.92042698,170.68237071,52.948534753,292.20970193,54.390793348,189.85092422,177.28126256,174.27399842,188.85802316,183.03315595,307.23889205,54.491167379,171.77685104,295.15093086,175.20031037,178.5600561,168.39617566,52.018942628,179.68941395,296.98294068,179.24388472,183.06772919,53.516843777,301.54726699,51.852774098,300.3891295,55.685068993,295.08284091,55.485954824,304.59064754,54.388581284,165.87874613,175.50908765,308.51707602,180.50824541,52.614918795,173.28748611,182.59287365,186.58427536,292.38306572,175.35082606,53.878953939
12153310,1,2,4000,4,-2,0,350.285436,350.285436,353.70314371,101.50696305,351.29806904,359.04082838,352.28358419,592.49568694,99.219060306,610.27929618,347.99642245,101.76556917,597.97027411,103.41916686,350.78312129,359.28709408,344.92450264,358.05938913,342.64336617,593.43865379,104.31434397,357.6300065,576.5505811,360.04378431,343.29225432,358.31147112,99.756438172,353.89478555,590.52728415,348.67053401,342.08843198,106.55442845,594.49712236,104.69254798,576.55205607,105.73604943,582.27490335,105.60393487,592.39294502,103.72713435,353.33550031,333.1003351,623.98577293,350.64171559,100.81865665,346.94103083,351.6185554,353.4727652,607.96487701,347.5269097,99.204964319,610.71397495,354.65760693,354.52858577,345.3392682,343.14046529,349.48131102,104.27917128,605.94708898,104.08025785,340.43866371,606.23710582,103.97251845,587.13218623,355.99064069,338.29889727,357.34326209,100.16289738,352.32608798,601.14840111,346.99141824,103.11257544,602.65178355,354.69202245,343.78671423,101.79766889,350.20619466,609.04287449,102.44007348,352.2917326,583.98644237
12153340,4,-2,-2,6,-2,0,290.13200932,290.13200932,281.05293818,308.27504617,79.012887636,491.5797987,86.338915468,494.41720198,82.791062271,517.39104592,79.80924738,534.94221527,82.313097674,287.76661643,293.59193691,500.32623925,268.86550822,93.425359702,285.04151766,273.68537381,295.2518972,512.32267531,303.63160463,80.528680484,494.48891855,297.21041029,278.98712976,296.19587138,295.23579253,299.21046594,80.377302719,506.69198158,80.677020075,297.46936271,512.7014459,81.997748174,495.77603573,298.07436595,282.6445494,295.81869436,84.894778022,295.61787788,491.09568211,282.02838654,87.945148316,477.94725935,289.24563284,293.34815765,83.866170143,293.81704958,491.65270941,85.406575164,290.58160039,486.88437446,292.44929372,82.392815889,311.36815616,269.71034795,315.27884499,502.21800129,78.208632968,506.21491168,287.47469923,88.443167826,456.42224798,88.806687012,289.57762704,288.32700723,289.10272807,302.57531806,292.2355876,456.62006899,86.503445721,292.36219558,490.69113547,297.56124301,281.44363179,305.72654743,82.634522472,298.45800852,495.96880017
12153354,5,2,1509,6,-2,0,343.64610889,343.64610889,357.52726536,340.91205878,354.06281157,575.79334064,100.49367492,364.07911468,594.47170644,333.00063569,365.40592977,332.45971126,99.63913846,336.44099421,590.99050693,365.47741937,329.80564741,104.18177646,579.22760031,103.79574877,568.50815591,98.014193127,602.91704334,102.31112098,608.78036273,100.02847093,353.34607195,338.16690011,567.28172315,366.01823464,94.52072369,352.99371228,351.05240559,348.81166906,579.31799159,344.61648525,103.75764559,574.0798867,359.10168057,341.24961203,348.77245177,348.63684804,351.82607205,99.334759825,601.65579393,102.39868193,352.11894207,583.10321075,100.80874926,605.35227751,334.16799867,361.27524999,333.65608037,104.65189716,334.51905658,595.94249477,349.76464436,97.6025892,606.86719081,354.48020731,345.4926657,99.17175051,351.20779534,576.22898511,107.5375358,351.36190838,582.45087546,334.43368522,110.64037977,334.35330093,349.34851556,349.42504325,571.62364963,104.03159053,580.61697788,354.38674546,101.19157045,590.05581857,103.21887342,350.85134574,345.94428803
12153361,5,2,1500,6,-2,0,338.94007709,338.94007709,349.52009016,97.606867016,347.40520047,343.63574225,326.86144897,596.84285625,99.020760802,586.06404702,347.68791885,93.949409721,578.97927412,97.136163342,343.74823357,343.10586086,329.9744977,363.06698738,317.59442533,600.42811495,98.41202721,329.09804612,583.22790384,331.83269357,342.9774573,346.60852513,98.812990516,331.91841742,581.38105747,348.55875726,335.13823208,99.089512206,581.13532741,102.51461736,550.23799557,98.203047993,594.73255802,99.516381857,573.46538855,94.824191409,345.59080576,341.16743871,601.95018562,330.68859314,103.9870574,323.58567399,342.44013937,342.37849219,576.9317816,332.95334279,101.82383922,580.42147822,331.96713088,341.35389341,355.18502586,322.73298126,348.61025103,98.863377928,596.28961263,99.401003158,340.8466184,562.20939101,100.51143363,581.54636818,355.75872489,330.04728819,327.01091371,99.353797179,342.99703258,581.69087567,332.158261,101.99492171,554.52654481,357.9040096,329.06109667,98.911355724,342.92176355,596.26011422,99.307104184,333.47779519,576.89080429
12153430,1,-1,-2,5,-2,0,298.42174997,298.42174997,542.72664849,88.024364052,508.78964165,292.07666664,300.75525731,294.17783553,85.376936651,308.29687355,492.93894137,284.4390854,86.820712213,526.91187667,302.42824701,311.42237749,82.533978949,346.4431581,466.00476918,84.97226313,293.78524161,497.86936476,309.43758866,81.170066388,309.92384566,292.63449991,309.34063141,493.17738741,84.684032301,538.14132773,314.20581641,84.606991103,458.1622346,91.279344465,324.37180156,283.6074108,276.67539463,330.06181264,294.79586936,498.41591003,93.365093768,280.17865524,482.46600096,318.04269933,296.25718112,303.81159003,83.795740054,305.47926476,497.19352326,305.62804149,310.07669545,86.642360416,480.61128839,92.606314202,496.34018906,84.631338067,571.19867533,79.233126371,551.46896611,88.5662049,305.58344793,268.12076718,546.68474046,293.83206835,86.714345225,306.87175039,305.35520292,292.71179527,505.96062615,282.13833525,88.165632586,506.54581123,298.19174504,312.46675151,267.34135298,307.33127592,339.68672676,80.25567743,494.27910338,93.839229369,286.90361228
12153463,-2,2,0,4,2,1,159.57242837,159.57242837,269.63791054,47.86742761,277.9574722,44.615721673,276.35041687,49.376804366,275.67661335,45.028788852,162.80964987,161.82218094,273.49130252,153.50153313,47.859413382,162.73950797,156.42510517,159.37739962,280.47639075,159.8348381,46.716436854,267.75726904,161.41628549,163.35996149,164.87953781,156.03951833,164.99193173,47.033012909,264.72727274,48.156421836,153.12672108,271.14385419,47.36856776,276.34541535,158.55854235,160.00462108,166.48462116,45.895595096,162.56320792,275.42401848,160.16594283,46.561007125,283.73608447,155.27098866,159.96596758,49.503701071,159.13883434,274.26711624,45.404565149,164.19708322,266.28453508,166.68081294,45.574475818,168.81076485,152.17757936,167.78389951,270.15094949,45.723142547,270.79807683,167.53426286,46.175797933,270.78538743,46.187727208,161.34066989,164.59358738,164.67462001,158.57439177,157.86229727,287.67702142,46.696296768,157.72444329,283.79285949,158.39198991,160.20898107,158.10823569,48.3770535,156.81844538,273.76457221,164.79708418,158.18258027,48.224638654
12153498,5,2,1076,6,-2,0,338.94007709,338.94007709,349.52009016,333.25068915,593.05777354,100.64857865,557.98739604,349.62245058,99.020760802,586.06404702,101.83543369,320.76334885,339.15820645,331.64360628,343.74823357,343.10586086,563.30170264,106.33985858,317.59442533,600.42811495,335.999678,329.09804612,341.64699611,97.191545727,342.9774573,591.69776367,337.36865236,331.91841742,99.749219649,595.02701816,98.159715541,577.53600072,99.707059035,597.49897651,94.405914975,572.36930865,102.03997499,339.77018061,335.92824706,552.67588929,345.59080576,99.925629277,352.61425486,330.68859314,355.03402168,552.39529836,342.44013937,100.28033863,576.9317816,332.95334279,347.64833282,340.00303005,331.96713088,341.35389341,104.0312855,550.93966082,102.10557853,337.54068575,596.28961263,99.401003158,581.86157361,329.33463636,343.16749988,340.66197533,104.19931805,330.04728819,558.24254832,339.2150818,100.46150492,581.69087567,332.158261,348.23244499,95.141713697,357.9040096,561.74242955,98.911355724,342.92176355,596.26011422,339.05566195,97.673384835,337.93480915
12153527,-2,2,-1,3,1,1,337.51424057,337.51424057,590.19441824,565.95224769,349.79712189,561.1843492,334.76364984,104.68418876,343.91895468,95.51713848,349.62215272,557.20228256,99.733373953,322.68734931,583.57246818,355.77738997,329.803806,101.77056894,334.92869117,587.97489208,327.63237099,327.04639172,583.63769961,347.05532123,344.77188092,334.73608828,345.19870099,580.2456631,324.86127682,102.74108915,544.15095339,346.64744116,100.89497052,338.55695646,98.20654557,338.7562407,589.72794991,331.89678849,595.90355198,566.78443212,344.54791975,339.5899125,342.62825934,332.92604622,100.65222835,104.2021499,99.299171767,98.648839305,566.15840036,344.24980393,96.752070591,350.20707799,332.99846041,595.81597399,331.83367782,344.21661944,99.779398506,561.93405075,341.02621569,600.54806226,99.887513357,564.29220642,339.75185832,568.16349775,105.33600327,337.78636244,341.28237812,547.02308864,366.0816477,324.7556548,103.34856034,344.99771635,553.09445865,102.62893578,98.275164063,101.24288919,99.640396594,334.36504947,349.78112218,340.43913068,343.94117748
